time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normMag,normGyr,thetaGyrx,thetaGyry,thetaGyrz,vx,vy,vz,posx,posy,posz,a00,a01,a02,a10,a11,a12,a20,a21,a22
10.953,-0.16,0.33,-9.65,-0.91,-0.72,-1.02,-47.95,8.88,-44.43,9.656966397373452,65.9703099886608,88.5196615269344,-985.3789971452442,-350.80017004670333,-556.9012417222285,-39.69547496543793,6.430423582949323,-77.4971964746543,-211.1673127871761,21.981994979829587,-426.69645658015156,-0.9880628465824303,0.15378689078009544,0.009022384807576975,0.1540510680660746,0.9864724224981902,0.05603952246632437,-0.0002821898769439972,0.05676047810530686,-0.998387784627862
10.964,-0.26,0.17,-9.58,-0.85,-0.66,-1.03,-47.95,8.88,-44.43,9.656966397373452,65.9703099886608,88.5196615269344,-986.1158532141741,-351.3831770462962,-557.7271683049851,-39.69773616359461,6.43508730414748,-77.63357498847918,-211.728308629804,22.072872867032398,-427.79168481650476,-0.9881843931027208,0.15287086719800796,0.011050031236895248,0.15324730974287967,0.9867014736627233,0.054179921819617366,-0.0026205504721784874,0.05523314072130043,-0.9984700460611143
10.976,-0.26,0.17,-9.58,-0.85,-0.66,-1.03,-47.95,8.88,-44.43,9.58503521120293,65.9703099886608,85.34955940528376,-986.8041253664712,-351.91760012925636,-558.5611922071804,-39.70141061059922,6.437489827188955,-77.76896422811052,-212.2893364287888,22.16381666422131,-428.8888404206334,-0.9881904294803024,0.15271011096847867,0.012621295160578909,0.15316195261771554,0.9868587996564944,0.05148908438563999,-0.004592532402082776,0.05281412262395191,-0.9985937998493671
10.991,-0.11,0.15,-10.27,-0.78,-0.59,-1.02,-47.95,8.88,-44.43,9.58503521120293,65.9703099886608,85.34955940528376,-987.4923975187684,-352.4520232122165,-559.3952161093757,-39.705085057603824,6.43989235023043,-77.90435346774186,-212.85041615685358,22.25479441503943,-429.9879094116314,-0.9881808806941113,0.15269229950281551,0.013550228896709988,0.1531771825583832,0.986999052761816,0.04867874886183645,-0.005941192985124674,0.05017899480679623,-0.998722569438627
11.002,-0.11,0.0,-10.27,-0.79,-0.62,-1.01,-47.95,8.88,-44.43,10.27168437988629,65.9703099886608,80.96564703834862,-988.123988434994,-352.9297650591051,-560.2211426921323,-39.70663963133654,6.442012223502319,-78.04949412442389,-213.4115478139983,22.345806119486753,-431.0888917894987,-0.9876497068148455,0.155992819718898,0.014638880582103431,0.15649096249102823,0.9867205944559316,0.04350916150840631,-0.00765736816284125,0.04526266311962184,-0.9989457723220707
11.014,-0.11,0.0,-10.27,-0.79,-0.62,-1.01,-47.95,8.88,-44.43,10.270589077555385,65.9703099886608,81.60576549260367,-988.7636766706584,-353.43179886431005,-561.03897195545,-39.70819420506926,6.442012223502319,-78.19463478110592,-213.9727014411384,22.436847783018667,-432.1919253660244,-0.9870027796106495,0.15999820063793946,0.015036250645463888,0.16046116009494346,0.9863261399197366,0.037589384299521626,-0.008816413206994573,0.039513561009530226,-0.9991801385908897
11.026,-0.24,-0.16,-9.62,-0.85,-0.69,-0.99,-47.95,8.88,-44.43,10.270589077555385,65.9703099886608,81.60576549260367,-989.4033649063227,-353.933832669515,-561.8568012187678,-39.70974877880198,6.442012223502319,-78.33977543778795,-214.53387703827389,22.52788944655058,-433.29701014120855,-0.9862380698327793,0.1645695677585977,0.015853295564722245,0.1649962042496689,0.9858061095532484,0.03102526310428883,-0.010522461485587022,0.03321402919305523,-0.9993928687303343
11.041,-0.27,-0.29,-9.58,-0.91,-0.62,-0.92,-47.95,8.88,-44.43,9.62432335283889,65.9703099886608,84.5709772603497,-990.0916370586199,-354.49254771079154,-562.658435843208,-39.713140576037006,6.439751025345637,-78.47572997695846,-215.09507460540473,22.618931110082496,-434.4041461150511,-0.9855744174231185,0.16845346167609207,0.016324796183168257,0.1688289401040746,0.9853210354115249,0.025283317798403603,-0.011826102672283621,0.027674689246704538,-0.9995470248420947
11.052,-0.27,-0.29,-9.58,-0.91,-0.62,-0.92,-47.95,8.88,-44.43,9.588190653089873,65.9703099886608,82.21295514722226,-990.8284931275498,-354.9945815159965,-563.4033892315767,-39.716956347926406,6.435652603686651,-78.6111192165898,-215.6563201070709,22.709940817257515,-435.5132034648522,-0.9851904381041888,0.17060408329905422,0.01714781122376662,0.1709534076349027,0.9850439068090515,0.021527519048313726,-0.013218664308142681,0.0241401826846874,-0.9996211874974732
11.064,-0.51,0.62,-9.48,-0.86,-0.52,-0.86,-49.06,7.49,-41.74,9.588190653089873,65.9703099886608,82.21295514722226,-991.5653491964797,-355.4966153212015,-564.1483426199454,-39.720772119815805,6.431554182027665,-78.74650845622114,-216.21761953508937,22.800892603535655,-436.62417420152264,-0.9855193162948117,0.16844269068594037,0.019461170681322366,0.16884497638010107,0.9854125264791431,0.02129616418971457,-0.015590098171918606,0.024273702075966543,-0.9995837814943362
