time,ax,ay,az,gx,gy,gz,mx,my,mz
3617.00,0.19,-0.19,11.06,0.01,0.10,0.05,56.00,-1.00,73.00
3631.00,0.19,-0.19,11.06,0.01,0.10,0.05,56.00,-1.00,73.00
3643.00,-1.86,-0.41,9.87,0.06,0.05,0.12,56.00,-1.00,73.00
3655.00,-1.86,-0.41,9.87,0.06,0.05,0.12,56.00,-1.00,73.00
3667.00,0.76,-0.30,9.06,0.04,-0.08,0.01,56.00,-1.00,73.00
3681.00,-0.09,-0.28,11.89,-0.01,-0.04,0.05,56.00,-1.00,73.00
3692.00,-0.09,-0.28,11.89,-0.01,-0.04,0.05,56.00,-1.00,73.00
3704.00,0.55,-0.33,11.74,-0.04,-0.13,0.07,56.00,-1.00,73.00
3716.00,0.55,-0.33,11.74,-0.04,-0.13,0.07,56.00,-1.00,73.00
3727.00,0.59,-1.76,8.64,0.01,0.03,0.05,58.00,-1.00,73.00
3740.00,0.44,-0.63,13.04,0.08,0.24,0.03,58.00,-1.00,73.00
3752.00,0.44,-0.63,13.04,0.08,0.24,0.03,58.00,-1.00,73.00
3763.00,-0.06,-0.49,9.28,-0.01,-0.07,0.04,58.00,-1.00,73.00
3774.00,-0.06,-0.49,9.28,-0.01,-0.07,0.04,58.00,-1.00,73.00
3788.00,0.58,-0.56,7.96,-0.02,-0.09,0.07,58.00,-1.00,73.00
3800.00,-0.08,-0.65,10.51,-0.00,-0.01,0.07,58.00,-1.00,73.00
3812.00,-0.08,-0.65,10.51,-0.00,-0.01,0.07,58.00,-1.00,73.00
3823.00,-2.34,-22.30,17.38,0.19,0.06,0.13,58.00,-1.00,73.00
3837.00,-3.68,-14.89,10.00,0.31,0.40,0.41,58.00,-1.00,73.00
3848.00,-3.68,-14.89,10.00,0.31,0.40,0.41,58.00,-1.00,73.00
3860.00,-3.94,-10.31,11.65,0.40,-0.79,0.54,56.00,0.00,68.00
3871.00,-3.94,-10.31,11.65,0.40,-0.79,0.54,56.00,0.00,68.00
3884.00,1.15,-8.84,9.99,0.41,-0.87,0.38,56.00,0.00,68.00
3896.00,1.15,-8.84,9.99,0.41,-0.87,0.38,56.00,0.00,68.00
3908.00,3.01,-6.12,5.70,0.40,-0.15,0.25,56.00,0.00,68.00
3919.00,2.76,-2.23,5.72,0.44,0.51,0.23,56.00,0.00,68.00
3931.00,2.76,-2.23,5.72,0.44,0.51,0.23,56.00,0.00,68.00
3944.00,-2.53,-1.82,6.55,0.28,1.11,0.23,56.00,0.00,68.00
3956.00,-2.53,-1.82,6.55,0.28,1.11,0.23,56.00,0.00,68.00
3967.00,-1.30,-0.37,6.96,-0.17,0.23,0.14,56.00,0.00,68.00
3979.00,0.78,-0.07,5.83,-0.54,-0.37,0.11,58.00,0.00,70.00
3992.00,0.78,-0.07,5.83,-0.54,-0.37,0.11,58.00,0.00,70.00
4004.00,-1.25,0.67,7.03,-0.98,0.24,0.15,58.00,0.00,70.00
4015.00,-1.25,0.67,7.03,-0.98,0.24,0.15,58.00,0.00,70.00
4027.00,-1.13,-1.88,14.73,-0.52,-0.76,0.25,58.00,0.00,70.00
4031.00,-1.13,-1.88,14.73,-0.52,-0.76,0.25,58.00,0.00,70.00
4109.00,-1.56,-3.78,14.17,0.14,0.39,0.12,56.00,-3.00,66.00
4187.00,0.36,-1.85,13.64,0.98,-0.83,0.03,56.00,-3.00,66.00
4264.00,-2.50,4.92,6.13,7.63,0.97,-0.01,58.00,13.00,70.00
4342.00,4.79,-0.97,-10.25,4.19,-0.58,0.33,58.00,13.00,70.00
4431.00,-2.78,6.37,1.17,2.59,-0.60,-0.19,44.00,60.00,61.00
4443.00,-0.06,6.66,-0.13,2.29,1.27,-0.33,44.00,60.00,61.00
4455.00,-0.06,6.66,-0.13,2.29,1.27,-0.33,44.00,60.00,61.00
4467.00,2.26,7.32,-2.95,1.81,2.12,-0.40,44.00,60.00,61.00
4480.00,2.66,8.00,0.58,1.28,1.91,-0.47,47.00,75.00,42.00
4492.00,2.66,8.00,0.58,1.28,1.91,-0.47,47.00,75.00,42.00
4504.00,3.21,10.46,9.98,0.94,0.70,-0.44,47.00,75.00,42.00
4516.00,3.21,10.46,9.98,0.94,0.70,-0.44,47.00,75.00,42.00
4528.00,1.88,8.24,0.17,0.92,-0.28,-0.46,47.00,75.00,42.00
4540.00,-0.44,8.65,2.33,0.77,-0.85,-0.50,47.00,75.00,42.00
4552.00,-0.44,8.65,2.33,0.77,-0.85,-0.50,47.00,75.00,42.00
4563.00,-1.05,8.66,1.64,0.73,-1.07,-0.46,47.00,75.00,42.00
4575.00,-1.05,8.66,1.64,0.73,-1.07,-0.46,47.00,75.00,42.00
4588.00,-1.13,9.03,1.91,0.64,-0.89,-0.43,47.00,75.00,42.00
