time,ax,ay,az,gx,gy,gz,mx,my,mz
2381.00,-0.05,-0.34,9.84,-0.00,0.00,-0.00,-42.00,51.00,87.00
2395.00,-0.05,-0.34,9.84,-0.00,0.00,-0.00,-42.00,51.00,87.00
2407.00,-0.06,-0.34,9.85,-0.00,0.00,-0.00,-42.00,51.00,87.00
2418.00,-0.06,-0.33,9.85,-0.00,0.00,-0.00,-42.00,51.00,87.00
2430.00,-0.06,-0.33,9.85,-0.00,0.00,-0.00,-42.00,51.00,87.00
2444.00,-0.05,-0.34,9.82,-0.00,0.00,-0.01,-44.00,52.00,87.00
2456.00,-0.05,-0.34,9.83,-0.00,0.00,-0.00,-44.00,52.00,87.00
2467.00,-0.05,-0.34,9.83,-0.00,0.00,-0.00,-44.00,52.00,87.00
2479.00,-0.06,-0.35,9.85,-0.00,0.00,-0.00,-44.00,52.00,87.00
2492.00,-0.06,-0.35,9.85,-0.00,0.00,-0.00,-44.00,52.00,87.00
2503.00,-0.04,-0.35,9.83,-0.00,0.00,-0.00,-44.00,52.00,87.00
2515.00,-0.04,-0.35,9.83,-0.00,0.00,-0.00,-44.00,52.00,87.00
2526.00,-0.05,-0.34,9.85,0.00,0.00,-0.00,-44.00,52.00,87.00
2538.00,-0.04,-0.34,9.85,-0.00,0.00,-0.00,-44.00,52.00,87.00
2551.00,-0.04,-0.34,9.85,-0.00,0.00,-0.00,-44.00,52.00,87.00
2562.00,-0.06,-0.33,9.84,-0.00,0.00,-0.00,-44.00,52.00,87.00
2573.00,-0.06,-0.33,9.84,-0.00,0.00,-0.00,-44.00,52.00,87.00
2585.00,-0.05,-0.33,9.86,-0.00,0.00,-0.00,-44.00,52.00,87.00
2598.00,-0.05,-0.33,9.86,-0.00,0.00,-0.00,-44.00,52.00,87.00
2610.00,-0.05,-0.33,9.86,-0.00,0.00,-0.00,-44.00,52.00,87.00
2621.00,-0.04,-0.33,9.85,-0.00,0.00,-0.00,-44.00,52.00,87.00
2633.00,-0.04,-0.33,9.85,-0.00,0.00,-0.00,-44.00,52.00,87.00
2646.00,-0.03,-0.34,9.85,0.00,0.00,-0.00,-44.00,52.00,87.00
