time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr
1.465,1.13,0.09,7.85,-0.53,-0.82,-1.26,3.0,13.0,98.0,7.931424840468451,91.33062276555899
1.477,0.99,-0.2,8.13,-0.53,-0.77,-1.14,13.0,9.0,98.0,8.192496566981278,84.46804911394322
1.489,0.99,-0.2,8.13,-0.53,-0.77,-1.14,13.0,9.0,98.0,8.192496566981278,84.46804911394322
1.502,0.28,-0.31,8.24,-0.54,-0.59,-1.02,13.0,9.0,98.0,8.250581797667362,74.26602822727718
1.514,0.24,0.05,8.57,-0.55,-0.28,-0.92,13.0,9.0,98.0,8.573505700703768,63.474311602170324
1.526,0.24,0.05,8.57,-0.55,-0.28,-0.92,13.0,9.0,98.0,8.573505700703768,63.474311602170324
1.537,0.22,0.09,9.76,-0.57,-0.04,-0.8,13.0,9.0,98.0,9.762894038142583,56.327900167557736
1.55,0.22,0.09,9.76,-0.57,-0.04,-0.8,13.0,9.0,98.0,9.762894038142583,56.327900167557736
1.562,-0.19,-0.4,10.58,-0.61,-0.15,-0.69,13.0,9.0,98.0,10.589263430475228,53.463440676365245
1.573,-0.21,-1.39,11.01,-0.65,-0.4,-0.61,13.0,9.0,98.0,11.099382865727266,55.98005842906214
1.585,-0.21,-1.39,11.01,-0.65,-0.4,-0.61,13.0,9.0,98.0,11.099382865727266,55.98005842906214
1.598,-0.05,-1.82,10.82,-0.66,-0.45,-0.54,22.0,4.0,90.0,10.972114654887635,55.24513610813099
1.609,-0.05,-1.82,10.82,-0.66,-0.45,-0.54,22.0,4.0,90.0,10.972114654887635,55.24513610813099
1.621,-0.11,-1.65,10.54,-0.63,-0.18,-0.48,22.0,4.0,90.0,10.668936216886854,46.536731181967944
1.633,-0.46,-1.47,10.7,-0.58,0.18,-0.42,22.0,4.0,90.0,10.810296018148623,42.305862738235255
1.646,-0.46,-1.47,10.7,-0.58,0.18,-0.42,22.0,4.0,90.0,10.810296018148623,42.305862738235255
1.657,-1.17,-1.29,11.05,-0.52,0.34,-0.37,22.0,4.0,90.0,11.186397990416756,41.43162367589691
1.669,-1.17,-1.29,11.05,-0.52,0.34,-0.37,22.0,4.0,90.0,11.186397990416756,41.43162367589691
